X,Y,status,ts
-84.72421,33.93383,Closed,2020-05-01T15:00:00Z
-85.649677,30.220458,Closed,2020-05-01T15:00:00Z
-84.621543,38.858654,Closed,2020-05-01T15:00:00Z
-86.539,34.672915,Closed,2020-05-01T15:00:00Z
-83.24622,33.0997,Closed,2020-05-01T15:00:00Z
-80.25888,36.053245,Closed,2020-05-01T15:00:00Z
-84.45409,38.008092,Closed,2020-05-01T15:00:00Z
-93.09506,35.281641,Closed,2020-05-01T15:00:00Z
-94.501015,38.812113,Closed,2020-05-01T15:00:00Z
-82.956702,32.541857,Closed,2020-05-01T15:00:00Z
-84.034579,34.361063,Closed,2020-05-01T15:00:00Z
-81.7031,35.07939,Closed,2020-05-01T15:00:00Z
-85.94781,36.181887,Closed,2020-05-01T15:00:00Z
-95.806012,29.531645,Closed,2020-05-01T15:00:00Z
-83.400124,34.871078,Closed,2020-05-01T15:00:00Z
-84.250111,30.507236,Closed,2020-05-01T15:00:00Z
-81.21865,31.985738,Closed,2020-05-01T15:00:00Z
-84.7076,39.0779,Closed,2020-05-01T15:00:00Z
-97.31673,32.861,Closed,2020-05-01T15:00:00Z
-97.103573,32.865368,Closed,2020-05-01T15:00:00Z
-90.443991,38.715309,Closed,2020-05-01T15:00:00Z
-87.339882,30.402917,Closed,2020-05-01T15:00:00Z
-80.88026,35.482182,Closed,2020-05-01T15:00:00Z
-93.862968,32.44977,Closed,2020-05-01T15:00:00Z
-80.914795,34.138991,Closed,2020-05-01T15:00:00Z
-88.933672,30.447499,Closed,2020-05-01T15:00:00Z
-88.047218,30.870063,Closed,2020-05-01T15:00:00Z
-86.357313,32.268719,Closed,2020-05-01T15:00:00Z
-93.348405,37.213348,Closed,2020-05-01T15:00:00Z
-94.38814,35.297614,Closed,2020-05-01T15:00:00Z
-83.212938,35.377136,Closed,2020-05-01T15:00:00Z
-78.89565,35.01832,Closed,2020-05-01T15:00:00Z
-90.45256,30.43768,Closed,2020-05-01T15:00:00Z
-94.17009937,30.13342175,Closed,2020-05-01T15:00:00Z
-95.422912,30.022807,Closed,2020-05-01T15:00:00Z
-77.9873,39.444545,Closed,2020-05-01T15:00:00Z
-84.95417,32.54251,Closed,2020-05-01T15:00:00Z
-78.685455,33.824245,Closed,2020-05-01T15:00:00Z
-86.41085,32.487647,Closed,2020-05-01T15:00:00Z
-86.80454,33.608409,Closed,2020-05-01T15:00:00Z
-85.579666,38.135101,Closed,2020-05-01T15:00:00Z
-82.8109,32.98149,Closed,2020-05-01T15:00:00Z
-84.16231,30.48346,Closed,2020-05-01T15:00:00Z
-82.19998,33.486006,Closed,2020-05-01T15:00:00Z
-97.234014,33.014862,Closed,2020-05-01T15:00:00Z
-88.32771,37.003675,Closed,2020-05-01T15:00:00Z
-76.19298,40.02243942,Closed,2020-05-01T15:00:00Z
-76.247451,39.478452,Closed,2020-05-01T15:00:00Z
-76.82445831,40.27843833,Closed,2020-05-01T15:00:00Z
-80.1639,32.95227,Closed,2020-05-01T15:00:00Z
-77.94479,35.374534,Closed,2020-05-01T15:00:00Z
-84.336438,33.571525,Closed,2020-05-01T15:00:00Z
-83.31636,35.462173,Closed,2020-05-01T15:00:00Z
-90.755482,29.61292,Closed,2020-05-01T15:00:00Z
-84.11675759,37.14918374,Closed,2020-05-01T15:00:00Z
-90.25963,32.18551,Closed,2020-05-01T15:00:00Z
-95.23556107,29.6275472,Closed,2020-05-01T15:00:00Z
-81.743774,33.565218,Closed,2020-05-01T15:00:00Z
-87.88571,30.51433,Closed,2020-05-01T15:00:00Z
-77.35591533,37.61079183,Closed,2020-05-01T15:00:00Z
-80.383771,27.4177,Closed,2020-05-01T15:00:00Z
-81.235292,32.139254,Closed,2020-05-01T15:00:00Z
-84.17609,34.163141,Closed,2020-05-01T15:00:00Z
-83.63658846,41.5293704,Closed,2020-05-01T15:00:00Z
-85.641571,31.439044,Closed,2020-05-01T15:00:00Z
-82.82933523,39.98104848,Closed,2020-05-01T15:00:00Z
-80.943344,33.965684,Closed,2020-05-01T15:00:00Z
-87.08715,30.53159,Closed,2020-05-01T15:00:00Z
-94.377676,38.941453,Closed,2020-05-01T15:00:00Z
-83.290089,33.1843,Closed,2020-05-01T15:00:00Z
-94.47553,37.133566,Closed,2020-05-01T15:00:00Z
-86.09547,33.99688,Closed,2020-05-01T15:00:00Z
-77.95724,39.486688,Closed,2020-05-01T15:00:00Z
-81.8936,34.96723,Closed,2020-05-01T15:00:00Z
-84.561296,33.414087,Closed,2020-05-01T15:00:00Z
-88.51561,30.38556,Closed,2020-05-01T15:00:00Z
-88.22429,30.640395,Closed,2020-05-01T15:00:00Z
-95.57323196,29.64213649,Closed,2020-05-01T15:00:00Z
-85.95237,31.782603,Closed,2020-05-01T15:00:00Z
-84.17094,33.922076,Closed,2020-05-01T15:00:00Z
-83.93804,33.88095,Closed,2020-05-01T15:00:00Z
-112.00815,33.41561,Closed,2020-05-01T15:00:00Z
-83.52807,31.45797,Closed,2020-05-01T15:00:00Z
-85.7727,30.15688,Closed,2020-05-01T15:00:00Z
-96.682777,33.00618,Closed,2020-05-01T15:00:00Z
-84.81407,38.17898,Closed,2020-05-01T15:00:00Z
-92.653021,32.537742,Closed,2020-05-01T15:00:00Z
-88.6546055,37.04768713,Closed,2020-05-01T15:00:00Z
-84.70283,33.875235000000004,Closed,2020-05-01T15:00:00Z
-89.13636,30.420497,Closed,2020-05-01T15:00:00Z
-83.71029986,41.6095534,Closed,2020-05-01T15:00:00Z
-78.9644,34.98388,Closed,2020-05-01T15:00:00Z
-84.07692,34.00155,Closed,2020-05-01T15:00:00Z
-84.61651,39.028827,Closed,2020-05-01T15:00:00Z
-95.643271,29.688873,Closed,2020-05-01T15:00:00Z
-88.22604,30.761917,Closed,2020-05-01T15:00:00Z
-82.98842,40.141402,Closed,2020-05-01T15:00:00Z
-78.96779,33.756788,Closed,2020-05-01T15:00:00Z
-90.13542,32.269082,Closed,2020-05-01T15:00:00Z
-84.22001,34.11072,Closed,2020-05-01T15:00:00Z
-84.431455,33.905783,Closed,2020-05-01T15:00:00Z
-83.548992,33.00385,Closed,2020-05-01T15:00:00Z
-76.323105,40.053484,Closed,2020-05-01T15:00:00Z
-86.50183,30.52155,Closed,2020-05-01T15:00:00Z
-75.729634,39.44784,Closed,2020-05-01T15:00:00Z
-95.28128919,29.98271021,Closed,2020-05-01T15:00:00Z
-84.938151,33.720012,Closed,2020-05-01T15:00:00Z
-78.32749,35.5056,Closed,2020-05-01T15:00:00Z
-104.765346,39.52657,Closed,2020-05-01T15:00:00Z
-89.93059,34.310609,Closed,2020-05-01T15:00:00Z
-81.75916,30.336084,Closed,2020-05-01T15:00:00Z
-84.334091,32.925253,Closed,2020-05-01T15:00:00Z
-81.662139,35.090658,Closed,2020-05-01T15:00:00Z
-94.196118,30.241736,Closed,2020-05-01T15:00:00Z
-81.088259,33.960447,Closed,2020-05-01T15:00:00Z
-104.721712,38.84671,Closed,2020-05-01T15:00:00Z
-82.83686,34.69093,Closed,2020-05-01T15:00:00Z
-97.487239,35.319575,Closed,2020-05-01T15:00:00Z
-84.13302,36.917286,Closed,2020-05-01T15:00:00Z
-84.292935,30.374088,Closed,2020-05-01T15:00:00Z
-90.877512,30.169961,Closed,2020-05-01T15:00:00Z
-78.043308,39.362693,Closed,2020-05-01T15:00:00Z
-85.211758,38.188942,Closed,2020-05-01T15:00:00Z
-92.32594,38.970712,Closed,2020-05-01T15:00:00Z
-88.36061,36.866875,Closed,2020-05-01T15:00:00Z
-76.354114,39.567404,Closed,2020-05-01T15:00:00Z
-85.97857,31.794257,Closed,2020-05-01T15:00:00Z
-85.4307,31.21582,Closed,2020-05-01T15:00:00Z
-81.496,35.271481,Closed,2020-05-01T15:00:00Z
-84.552423,39.396731,Closed,2020-05-01T15:00:00Z
-84.308846,39.072262,Closed,2020-05-01T15:00:00Z
-90.36183,38.525582,Closed,2020-05-01T15:00:00Z
-81.49221,40.988888,Closed,2020-05-01T15:00:00Z
-87.12026,30.60347,Closed,2020-05-01T15:00:00Z
-84.102375,39.696802,Closed,2020-05-01T15:00:00Z
-83.851669,34.29482,Closed,2020-05-01T15:00:00Z
-83.703466,41.674491,Closed,2020-05-01T15:00:00Z
-95.166804,29.649249,Closed,2020-05-01T15:00:00Z
-85.827239,33.664666,Closed,2020-05-01T15:00:00Z
-84.17736,31.629268,Closed,2020-05-01T15:00:00Z
-84.70416,34.00037,Closed,2020-05-01T15:00:00Z
-81.891446,35.333735,Closed,2020-05-01T15:00:00Z
-75.593002,39.284436,Closed,2020-05-01T15:00:00Z
-110.9323467,32.13418565,Closed,2020-05-01T15:00:00Z
-90.4097,29.89118,Closed,2020-05-01T15:00:00Z
-79.051577,35.026412,Closed,2020-05-01T15:00:00Z
-83.95258,34.14118,Closed,2020-05-01T15:00:00Z
-77.40941,39.390081,Closed,2020-05-01T15:00:00Z
-94.737662,32.541677,Closed,2020-05-01T15:00:00Z
-84.71381,38.050575,Closed,2020-05-01T15:00:00Z
-81.87502,31.616998,Closed,2020-05-01T15:00:00Z
-86.12235,33.59477,Closed,2020-05-01T15:00:00Z
-84.423309,30.48506,Closed,2020-05-01T15:00:00Z
-77.33732,37.519019,Closed,2020-05-01T15:00:00Z
-84.51865,33.83978,Closed,2020-05-01T15:00:00Z
-85.83145,31.321573,Closed,2020-05-01T15:00:00Z
-84.5137077,38.03978577,Closed,2020-05-01T15:00:00Z
-104.838769,39.696237000000004,Closed,2020-05-01T15:00:00Z
-84.113919,33.925602,Closed,2020-05-01T15:00:00Z
-85.62341,38.219984,Closed,2020-05-01T15:00:00Z
-79.033805,33.567552,Closed,2020-05-01T15:00:00Z
-84.685428,33.409059,Closed,2020-05-01T15:00:00Z
-92.07706303,32.55093647,Closed,2020-05-01T15:00:00Z
-95.384105,29.938236,Closed,2020-05-01T15:00:00Z
-90.019194,32.356464,Closed,2020-05-01T15:00:00Z
-82.453353,34.852842,Closed,2020-05-01T15:00:00Z
-89.147192,30.345412,Closed,2020-05-01T15:00:00Z
-83.665073,41.594917,Closed,2020-05-01T15:00:00Z
-84.96604,32.532288,Closed,2020-05-01T15:00:00Z
-96.688501,33.056735,Closed,2020-05-01T15:00:00Z
-83.93916,30.835505,Closed,2020-05-01T15:00:00Z
-86.13942249,32.366576,Closed,2020-05-01T15:00:00Z
-84.251179,33.547462,Closed,2020-05-01T15:00:00Z
-82.93016249,39.99844155,Closed,2020-05-01T15:00:00Z
-96.93662,33.02336,Closed,2020-05-01T15:00:00Z
-91.857124,29.985643,Closed,2020-05-01T15:00:00Z
-84.185362,33.423029,Closed,2020-05-01T15:00:00Z
-111.5449668,33.3887104,Closed,2020-05-01T15:00:00Z
-95.482744,30.366433,Closed,2020-05-01T15:00:00Z
-86.637771,30.449802,Closed,2020-05-01T15:00:00Z
-87.45301813,36.69338132,Closed,2020-05-01T15:00:00Z
-97.75912,35.48894,Closed,2020-05-01T15:00:00Z
-88.12237,30.68906,Closed,2020-05-01T15:00:00Z
-75.43531,40.636557,Closed,2020-05-01T15:00:00Z
-81.8018289,41.13615982,Closed,2020-05-01T15:00:00Z
-82.00472,34.935121,Closed,2020-05-01T15:00:00Z
-95.8502,36.264683,Closed,2020-05-01T15:00:00Z
-104.864802,39.37993,Closed,2020-05-01T15:00:00Z
-77.030801,35.082125,Closed,2020-05-01T15:00:00Z
-80.611743,35.396231,Closed,2020-05-01T15:00:00Z
-87.30011,30.46029,Closed,2020-05-01T15:00:00Z
-111.979201,33.305954,Closed,2020-05-01T15:00:00Z
-84.359577,34.253754,Closed,2020-05-01T15:00:00Z
-85.76132,33.8185,Closed,2020-05-01T15:00:00Z
-78.64596,33.865872,Closed,2020-05-01T15:00:00Z
-94.66994,39.271492,Closed,2020-05-01T15:00:00Z
-83.29228,30.874437,Closed,2020-05-01T15:00:00Z
-93.80492331,32.40110603,Closed,2020-05-01T15:00:00Z
-90.29976,38.498164,Closed,2020-05-01T15:00:00Z
-84.15409,34.22181,Closed,2020-05-01T15:00:00Z
-85.4534,31.233931,Closed,2020-05-01T15:00:00Z
-80.207963,40.222341,Closed,2020-05-01T15:00:00Z
-82.66694,34.53643,Closed,2020-05-01T15:00:00Z
-84.42531,34.0676,Closed,2020-05-01T15:00:00Z
-84.225907,39.638224,Closed,2020-05-01T15:00:00Z
-76.101345,39.552852,Closed,2020-05-01T15:00:00Z
-89.78645,30.22443,Closed,2020-05-01T15:00:00Z
-82.66701579,27.82119952,Closed,2020-05-01T15:00:00Z
-82.015764,33.439504,Closed,2020-05-01T15:00:00Z
-84.77509,34.24097,Closed,2020-05-01T15:00:00Z
-97.68916309,30.21881619,Closed,2020-05-01T15:00:00Z
-82.53887,35.82024,Closed,2020-05-01T15:00:00Z
-80.73467,33.457582,Closed,2020-05-01T15:00:00Z
-78.985975,33.651516,Closed,2020-05-01T15:00:00Z
-82.30888165,27.9819429,Closed,2020-05-01T15:00:00Z
-97.46148,32.68204,Closed,2020-05-01T15:00:00Z
-87.219654,30.531354,Closed,2020-05-01T15:00:00Z
-81.24373,41.666268,Closed,2020-05-01T15:00:00Z
-84.02614,33.666381,Closed,2020-05-01T15:00:00Z
-81.19315,35.315607,Closed,2020-05-01T15:00:00Z
-82.032954,33.521952,Closed,2020-05-01T15:00:00Z
-97.009304,32.857244,Closed,2020-05-01T15:00:00Z
-75.69556465,41.48778821,Closed,2020-05-01T15:00:00Z
-96.68312,32.87807,Closed,2020-05-01T15:00:00Z
-81.38634166,40.77078227,Closed,2020-05-01T15:00:00Z
-82.40461,35.297947,Closed,2020-05-01T15:00:00Z
-84.62145,33.78854,Closed,2020-05-01T15:00:00Z
-84.240957,33.945914,Closed,2020-05-01T15:00:00Z
-80.72185988,41.14308222,Closed,2020-05-01T15:00:00Z
-84.38683,33.618416,Closed,2020-05-01T15:00:00Z
-85.266432,38.203057,Closed,2020-05-01T15:00:00Z
-78.771962,35.592788,Closed,2020-05-01T15:00:00Z
-85.430921,32.6074,Closed,2020-05-01T15:00:00Z
-90.10655,32.412067,Closed,2020-05-01T15:00:00Z
-78.498192,35.66636,Closed,2020-05-01T15:00:00Z
-79.129608,33.437695,Closed,2020-05-01T15:00:00Z
-82.43571,35.34417,Closed,2020-05-01T15:00:00Z
-85.043026,34.009799,Closed,2020-05-01T15:00:00Z
-96.89129,32.63993,Closed,2020-05-01T15:00:00Z
-85.204135,35.083692,Closed,2020-05-01T15:00:00Z
-80.540809,34.993905,Closed,2020-05-01T15:00:00Z
-79.01093,34.643536,Closed,2020-05-01T15:00:00Z
-82.606244,38.389012,Closed,2020-05-01T15:00:00Z
-93.51410751,32.5448576,Closed,2020-05-01T15:00:00Z
-84.67403,33.85877,Closed,2020-05-01T15:00:00Z
-88.562282,37.048567,Closed,2020-05-01T15:00:00Z
-83.41286,33.889717,Closed,2020-05-01T15:00:00Z
-83.66226,32.5572,Closed,2020-05-01T15:00:00Z
-80.231894,40.182558,Closed,2020-05-01T15:00:00Z
-81.94165,35.363952,Closed,2020-05-01T15:00:00Z
-77.352043,39.324198,Closed,2020-05-01T15:00:00Z
-82.376148,34.790991,Closed,2020-05-01T15:00:00Z
-90.16171,32.23268,Closed,2020-05-01T15:00:00Z
-90.04162,30.414973,Closed,2020-05-01T15:00:00Z
-84.30039,33.612171,Closed,2020-05-01T15:00:00Z
-84.074147,33.77513,Closed,2020-05-01T15:00:00Z
-84.701634,33.747586,Closed,2020-05-01T15:00:00Z
-77.630757,39.92774,Closed,2020-05-01T15:00:00Z
-83.26811,33.422344,Closed,2020-05-01T15:00:00Z
-80.744201,35.170445,Closed,2020-05-01T15:00:00Z
-92.04727,32.681493,Closed,2020-05-01T15:00:00Z
-80.108238,32.802309,Closed,2020-05-01T15:00:00Z
-87.435792,36.637992,Closed,2020-05-01T15:00:00Z
-97.42392,35.446468,Closed,2020-05-01T15:00:00Z
-83.00065,39.881015,Closed,2020-05-01T15:00:00Z
-91.79162,37.942531,Closed,2020-05-01T15:00:00Z
-96.630426,32.836526,Closed,2020-05-01T15:00:00Z
-97.657771,30.329074,Closed,2020-05-01T15:00:00Z
-84.005907,33.9,Closed,2020-05-01T15:00:00Z
-81.96929,34.839106,Closed,2020-05-01T15:00:00Z
-95.46203648,30.27907895,Closed,2020-05-01T15:00:00Z
-83.87484,34.279214,Closed,2020-05-01T15:00:00Z
-83.34521259,33.98614022,Closed,2020-05-01T15:00:00Z
-85.0791,33.59845,Closed,2020-05-01T15:00:00Z
-75.33919,40.593523,Closed,2020-05-01T15:00:00Z
-80.595467,34.219942,Closed,2020-05-01T15:00:00Z
-85.72637,31.300509,Closed,2020-05-01T15:00:00Z
-84.57296,33.72956,Closed,2020-05-01T15:00:00Z
-82.361739,38.412479,Closed,2020-05-01T15:00:00Z
-84.20563,33.94345,Closed,2020-05-01T15:00:00Z
-87.197188,30.488539,Closed,2020-05-01T15:00:00Z
-83.95215,34.880923,Closed,2020-05-01T15:00:00Z
-84.194576,33.801985,Closed,2020-05-01T15:00:00Z
-79.014552,35.06427,Closed,2020-05-01T15:00:00Z
-89.3827,30.30462,Closed,2020-05-01T15:00:00Z
-85.99259,34.011191,Closed,2020-05-01T15:00:00Z
-83.994947,33.855921,Closed,2020-05-01T15:00:00Z
-84.414831,34.397991,Closed,2020-05-01T15:00:00Z
-79.092974,33.861574,Closed,2020-05-01T15:00:00Z
-81.233956,35.477058,Closed,2020-05-01T15:00:00Z
-104.75444,38.891697,Closed,2020-05-01T15:00:00Z
-83.6407,31.710818,Closed,2020-05-01T15:00:00Z
-80.741369,41.22231,Closed,2020-05-01T15:00:00Z
-77.40616,35.560994,Closed,2020-05-01T15:00:00Z
-82.33162,34.90427,Closed,2020-05-01T15:00:00Z
-87.367798,36.541213,Closed,2020-05-01T15:00:00Z
-88.172836,30.689736,Closed,2020-05-01T15:00:00Z
-82.00588,35.001714,Closed,2020-05-01T15:00:00Z
-81.42930355,41.64254322,Closed,2020-05-01T15:00:00Z
-84.901233,33.731793,Closed,2020-05-01T15:00:00Z
-84.815397,34.158187,Closed,2020-05-01T15:00:00Z
-92.3363,38.920563,Closed,2020-05-01T15:00:00Z
-83.808957,34.093673,Closed,2020-05-01T15:00:00Z
-84.41244,33.54847,Closed,2020-05-01T15:00:00Z
-84.41959,34.175906,Closed,2020-05-01T15:00:00Z
-96.85607,32.952112,Closed,2020-05-01T15:00:00Z
-84.86961,32.536647,Closed,2020-05-01T15:00:00Z
-82.46784,34.89288,Closed,2020-05-01T15:00:00Z
-84.365945,33.82564,Closed,2020-05-01T15:00:00Z
-82.1831,34.20917,Closed,2020-05-01T15:00:00Z
-92.03421,32.529357,Closed,2020-05-01T15:00:00Z
-84.78724,33.95655,Closed,2020-05-01T15:00:00Z
-78.79849,35.415224,Closed,2020-05-01T15:00:00Z
-84.81592,33.385076,Closed,2020-05-01T15:00:00Z
-76.929563,34.898621,Closed,2020-05-01T15:00:00Z
-83.998785,39.783623,Closed,2020-05-01T15:00:00Z
-78.938103,38.064396,Closed,2020-05-01T15:00:00Z
-97.343368,32.84453,Closed,2020-05-01T15:00:00Z
-77.548424,35.889476,Closed,2020-05-01T15:00:00Z
-80.56962,41.181827,Closed,2020-05-01T15:00:00Z
-81.587327,34.283163,Closed,2020-05-01T15:00:00Z
-87.707983,30.54339,Closed,2020-05-01T15:00:00Z
-83.96533,33.578194,Closed,2020-05-01T15:00:00Z
-94.71243,38.993147,Closed,2020-05-01T15:00:00Z
-111.720968,33.451545,Closed,2020-05-01T15:00:00Z
-86.46733,36.979887,Closed,2020-05-01T15:00:00Z
-85.898318,33.781858,Closed,2020-05-01T15:00:00Z
-75.691171,41.376478,Closed,2020-05-01T15:00:00Z
-76.306392,39.453867,Closed,2020-05-01T15:00:00Z
-81.42263045,40.86000845,Closed,2020-05-01T15:00:00Z
-90.47546,31.247305,Closed,2020-05-01T15:00:00Z
-85.02835,33.72228,Closed,2020-05-01T15:00:00Z
-84.242679999999993,33.501521,Closed,2020-05-01T15:00:00Z
-82.14503,34.20817,Closed,2020-05-01T15:00:00Z
-75.540799,39.104801,Closed,2020-05-01T15:00:00Z
-85.090015,32.470305,Closed,2020-05-01T15:00:00Z
-84.5842,33.488395,Closed,2020-05-01T15:00:00Z
-84.216133,30.428305,Closed,2020-05-01T15:00:00Z
-90.525976,30.726195,Closed,2020-05-01T15:00:00Z
-78.64634,35.322986,Closed,2020-05-01T15:00:00Z
-81.14599,33.94032,Closed,2020-05-01T15:00:00Z
-92.013835,30.248623,Closed,2020-05-01T15:00:00Z
-80.70944,35.368397,Closed,2020-05-01T15:00:00Z
-84.01383,33.593182,Closed,2020-05-01T15:00:00Z
-83.87324,34.107683,Closed,2020-05-01T15:00:00Z
-97.22528,32.41599,Closed,2020-05-01T15:00:00Z
-83.98473,33.988643,Closed,2020-05-01T15:00:00Z
-83.679932,33.813335,Closed,2020-05-01T15:00:00Z
-83.35399,30.895242,Closed,2020-05-01T15:00:00Z
-82.883877,39.875095,Closed,2020-05-01T15:00:00Z
-84.28932,33.2473,Closed,2020-05-01T15:00:00Z
-91.147629,30.647203,Closed,2020-05-01T15:00:00Z
-81.96436,35.65967,Closed,2020-05-01T15:00:00Z
-86.57625,30.76239,Closed,2020-05-01T15:00:00Z
-84.66155,33.52813,Closed,2020-05-01T15:00:00Z
-90.206788,29.909766,Closed,2020-05-01T15:00:00Z
-88.19031,30.663221,Closed,2020-05-01T15:00:00Z
-86.04051,39.82999,Closed,2020-05-01T15:00:00Z
-82.82769,39.86337,Closed,2020-05-01T15:00:00Z
-84.531072,33.764423,Closed,2020-05-01T15:00:00Z
-88.158328,30.648975,Closed,2020-05-01T15:00:00Z
-79.14259,35.4577,Closed,2020-05-01T15:00:00Z
-84.16691,33.452695,Closed,2020-05-01T15:00:00Z
-82.065736,34.937604,Closed,2020-05-01T15:00:00Z
-83.84202,34.011013,Closed,2020-05-01T15:00:00Z
-79.48263,34.75651,Closed,2020-05-01T15:00:00Z
-93.60431,33.679827,Closed,2020-05-01T15:00:00Z
-83.597664,33.964656,Closed,2020-05-01T15:00:00Z
-85.71588,34.16175,Closed,2020-05-01T15:00:00Z
-94.79321,39.72404,Closed,2020-05-01T15:00:00Z
-87.362557,30.358763,Closed,2020-05-01T15:00:00Z
-90.701848,35.806598,Closed,2020-05-01T15:00:00Z
-85.84281,39.9905,Closed,2020-05-01T15:00:00Z
-84.041253,35.07817,Closed,2020-05-01T15:00:00Z
-89.95984,29.95054,Closed,2020-05-01T15:00:00Z
-111.8923092,33.42179925,Closed,2020-05-01T15:00:00Z
-82.75939,34.70806,Closed,2020-05-01T15:00:00Z
-83.85451,33.741765,Closed,2020-05-01T15:00:00Z
-84.272459,33.904411,Closed,2020-05-01T15:00:00Z
-84.14212,33.505958,Closed,2020-05-01T15:00:00Z
-90.278325,34.834358,Closed,2020-05-01T15:00:00Z
-81.70884,33.52762,Closed,2020-05-01T15:00:00Z
-79.237009,34.978336,Closed,2020-05-01T15:00:00Z
-87.70163,30.47076,Closed,2020-05-01T15:00:00Z
-86.43041,33.777589999999996,Closed,2020-05-01T15:00:00Z
-89.981919,34.823602,Closed,2020-05-01T15:00:00Z
-82.716011,38.388066,Closed,2020-05-01T15:00:00Z
-93.7837224,32.55845651,Closed,2020-05-01T15:00:00Z
-81.651576,35.720085,Closed,2020-05-01T15:00:00Z
-83.71361,32.74244,Closed,2020-05-01T15:00:00Z
-79.20141,33.991614,Closed,2020-05-01T15:00:00Z
-89.154782,30.849175,Closed,2020-05-01T15:00:00Z
-94.26989,39.331493,Closed,2020-05-01T15:00:00Z
-79.79074,34.912512,Closed,2020-05-01T15:00:00Z
-88.59783,30.909074,Closed,2020-05-01T15:00:00Z
-79.43361,35.734582,Closed,2020-05-01T15:00:00Z
-78.30235,36.087413,Closed,2020-05-01T15:00:00Z
-83.7513,31.93467,Closed,2020-05-01T15:00:00Z
-79.99249,33.19878,Closed,2020-05-01T15:00:00Z
-78.97014,35.17408,Closed,2020-05-01T15:00:00Z
-89.852328,33.786424,Closed,2020-05-01T15:00:00Z
-82.69026,34.576594,Closed,2020-05-01T15:00:00Z
-86.74877,33.14792,Closed,2020-05-01T15:00:00Z
-81.45945,34.23988,Closed,2020-05-01T15:00:00Z
-92.027407,34.977056,Closed,2020-05-01T15:00:00Z
-90.470116,31.579303,Closed,2020-05-01T15:00:00Z
-78.75012,35.123664,Closed,2020-05-01T15:00:00Z
-80.855271,41.783795,Closed,2020-05-01T15:00:00Z
-84.24212,33.619238,Closed,2020-05-01T15:00:00Z
-83.569736,32.809207,Closed,2020-05-01T15:00:00Z
-84.149711,33.583096,Closed,2020-05-01T15:00:00Z
-89.9744,30.03506,Closed,2020-05-01T15:00:00Z
-83.755987,40.37727117,Closed,2020-05-01T15:00:00Z
-79.818281,35.823616,Closed,2020-05-01T15:00:00Z
-83.849287,33.571257,Closed,2020-05-01T15:00:00Z
-83.937137,34.094486,Closed,2020-05-01T15:00:00Z
-83.731012,33.818697,Closed,2020-05-01T15:00:00Z
-87.6483,30.407701,Closed,2020-05-01T15:00:00Z
-85.565708,40.116612,Closed,2020-05-01T15:00:00Z
-88.242571,30.54135,Closed,2020-05-01T15:00:00Z
-85.246235,30.782115,Closed,2020-05-01T15:00:00Z
-88.56701,30.6431,Closed,2020-05-01T15:00:00Z
-90.11047,30.50395,Closed,2020-05-01T15:00:00Z
-85.953907,39.200294,Closed,2020-05-01T15:00:00Z
-83.568172,35.871899,Closed,2020-05-01T15:00:00Z
-83.017467,40.134511,Closed,2020-05-01T15:00:00Z
-84.218521,31.585578,Closed,2020-05-01T15:00:00Z
-89.820792,30.302571,Closed,2020-05-01T15:00:00Z
-89.932039,34.962075,Closed,2020-05-01T15:00:00Z
-77.453137,37.385104,Closed,2020-05-01T15:00:00Z
-82.342471,29.701766,Closed,2020-05-01T15:00:00Z
-84.534559,39.023785,Closed,2020-05-01T15:00:00Z
-97.600738,35.454719,Closed,2020-05-01T15:00:00Z
-79.009918,33.804661,Closed,2020-05-01T15:00:00Z
-86.667906,34.791832,Closed,2020-05-01T15:00:00Z
-83.994819,34.053028,Closed,2020-05-01T15:00:00Z
-81.670572,36.20652,Closed,2020-05-01T15:00:00Z
-81.799528,28.826535,Closed,2020-05-01T15:00:00Z
-80.465869,35.66352,Closed,2020-05-01T15:00:00Z
-81.639405,34.728705,Closed,2020-05-01T15:00:00Z
-86.917767,35.767473,Closed,2020-05-01T15:00:00Z
-83.614428,32.861262,Closed,2020-05-01T15:00:00Z
-84.9366,32.40626,Closed,2020-05-01T15:00:00Z
-90.220175,30.00392,Closed,2020-05-01T15:00:00Z
-85.809113,30.195706,Closed,2020-05-01T15:00:00Z
-80.003816,32.968401,Closed,2020-05-01T15:00:00Z
-95.12435,29.664067,Closed,2020-05-01T15:00:00Z
-80.924297,35.145638,Closed,2020-05-01T15:00:00Z
-81.569515,30.351961,Closed,2020-05-01T15:00:00Z
-90.115223,32.282701,Closed,2020-05-01T15:00:00Z
-85.090987,33.571961,Closed,2020-05-01T15:00:00Z
-78.975822,33.618354,Closed,2020-05-01T15:00:00Z
-89.96264,30.046955,Closed,2020-05-01T15:00:00Z
-85.042045,32.495468,Closed,2020-05-01T15:00:00Z
-84.379563,33.930901,Closed,2020-05-01T15:00:00Z
-78.677881,35.77772,Closed,2020-05-01T15:00:00Z
-78.599654,35.863048,Closed,2020-05-01T15:00:00Z
-81.677514,28.357984,Closed,2020-05-01T15:00:00Z
-76.459212,37.044709,Closed,2020-05-01T15:00:00Z
-81.485647,31.193767,Closed,2020-05-01T15:00:00Z
-89.670084,30.544877,Closed,2020-05-01T15:00:00Z
-77.05993,35.556091,Closed,2020-05-01T15:00:00Z
-82.727433,28.253558,Closed,2020-05-01T15:00:00Z
